row,raw_intact,raw_moderate,raw_severe,va_intact,va_moderate,va_severe
80157,0.0814623535,0.1631372869,0.7554003596,0.0146851286,0.1294610022,0.8558538692
80237,0.3085480653,0.6034259841,0.0880259506,0.2900247509,0.6812124639,0.0287627852
80332,0.7425130925,0.1856167247,0.0718701828,0.8326017613,0.1425592103,0.0248390284
80434,0.1072846867,0.2137166693,0.6789986441,0.0170663761,0.1627410143,0.8201926096
80507,0.1529017263,0.4179970982,0.4291011755,0.0173141892,0.4661458333,0.5165399775
80525,0.1169075703,0.3173223828,0.5657700469,0.0161017737,0.2348473515,0.7490508747
80536,0.4837411570,0.3660303598,0.1502284832,0.6224109163,0.3091972761,0.0683918076
80618,0.1587962854,0.6287509986,0.2124527160,0.0168767016,0.7226983348,0.2604249636
80855,0.1358810406,0.4360609483,0.4280580112,0.0166384268,0.4869818390,0.4963797341
81011,0.1403450838,0.5337085207,0.3259463955,0.0175450142,0.6416192833,0.3408357025
81083,0.0884686614,0.2409014946,0.6706298440,0.0158234091,0.1682050068,0.8159715841
81147,0.1477598526,0.6122592000,0.2399809474,0.0168767016,0.7226983348,0.2604249636
81172,0.1153962678,0.4109849899,0.4736187423,0.0146252712,0.3903921066,0.5949826223
81362,0.1271985937,0.5639906610,0.3088107453,0.0158106250,0.6770465366,0.3071428385
81460,0.0927156603,0.2106593894,0.6966249502,0.0163262263,0.1582923314,0.8253814423
81511,0.1045775480,0.5264812669,0.3689411851,0.0173488131,0.6344442305,0.3482069563
82313,0.1609166527,0.7466956210,0.0923877263,0.0218881442,0.9372995868,0.0408122689
82561,0.1129241255,0.3246074440,0.5624684305,0.0161017737,0.2348473515,0.7490508747
82650,0.1104210781,0.4490898020,0.4404891199,0.0154050771,0.4508835403,0.5337113825
82740,0.0912920209,0.1759132988,0.7327946802,0.0158506415,0.1293078649,0.8548414936
82853,0.2913595438,0.3486230969,0.3600173593,0.3139694808,0.2887190252,0.3973114940
82957,0.3541451395,0.3178229928,0.3280318677,0.3582290868,0.2752109175,0.3665599958
82965,0.4336451525,0.3490467616,0.2173080859,0.5747781592,0.2066195997,0.2186022411
83012,0.2087336599,0.5136204881,0.2776458520,0.0427080095,0.6732200214,0.2840719691
83219,0.1867410000,0.5204432166,0.2928157834,0.0224096075,0.6384423267,0.3391480658
83235,0.1731401034,0.4424238073,0.3844360893,0.0191425582,0.5602740146,0.4205834271
83464,0.1082982985,0.2951681824,0.5965335191,0.0166894638,0.2069204517,0.7763900845
83819,0.0820510754,0.1428916146,0.7750573101,0.0149048217,0.1164375300,0.8686576484
83835,0.1671166470,0.2584193128,0.5744640402,0.0174434852,0.1710895259,0.8114669889
83842,0.0780955622,0.1398430456,0.7820613922,0.0146534055,0.1143464354,0.8710001592
83845,0.1464400291,0.3333373666,0.5202226043,0.0161017737,0.2348473515,0.7490508747
83862,0.1556455963,0.3749864455,0.4693679581,0.0158157492,0.3407708181,0.6434134327
83946,0.2170517296,0.2231835276,0.5597647429,0.0561404161,0.1643513491,0.7795082348
83959,0.3124520481,0.2011155486,0.4864324033,0.2635942743,0.1378699816,0.5985357442
84049,0.1597174704,0.4937052727,0.3465772569,0.0173488131,0.6344442305,0.3482069563
84125,0.1882702531,0.5067192241,0.3050105228,0.0228855063,0.6381315279,0.3389829658
84388,0.1592969769,0.3855412660,0.4551617571,0.0163787902,0.3529022661,0.6307189437
84439,0.1856322885,0.4273788929,0.3869888186,0.0235687445,0.5048484502,0.4715828052
84471,0.1233647931,0.3582434708,0.5183917361,0.0150324528,0.2856612422,0.6993063051
84710,0.2766738534,0.4754505754,0.2478755713,0.2069873462,0.5253566027,0.2676560511
84862,0.1695752740,0.4594978690,0.3709268570,0.0194490112,0.5802288354,0.4003221534
84978,0.0763756025,0.1435731777,0.7800512198,0.0143744669,0.1187018095,0.8669237236
85019,0.1702364087,0.4928411543,0.3369224370,0.0175450142,0.6416192833,0.3408357025
85215,0.0453461785,0.1101291337,0.8445246879,0.0125064699,0.1135616296,0.8739319004
85296,0.0502842661,0.0786323020,0.8710834319,0.0127399187,0.0961707467,0.8910893345
85320,0.0284565941,0.0348010650,0.9367423409,0.0117699931,0.0413150778,0.9469149291
85333,0.0515856288,0.0628275862,0.8855867850,0.0130274504,0.0435709943,0.9434015554
85369,0.0310820252,0.0330074993,0.9359104755,0.0118706634,0.0405185310,0.9476108056
85430,0.0383630541,0.0451207083,0.9165162376,0.0122654681,0.0413855251,0.9463490068
85499,0.0389370498,0.0552619160,0.9058010342,0.0124762444,0.0419269711,0.9455967844
85509,0.9790178683,0.0104910658,0.0104910658,0.9480249480,0.0346500347,0.0173250173
85831,0.3303690006,0.4659179519,0.2037130476,0.2850868350,0.4736170978,0.2412960672
85896,0.1141377389,0.4625836611,0.4232786000,0.0164405125,0.4930841993,0.4904752882
86370,0.1183354456,0.6436021184,0.2380624360,0.0168767016,0.7226983348,0.2604249636
86468,0.1187384427,0.3168028295,0.5644587278,0.0161017737,0.2348473515,0.7490508747
86611,0.0582437831,0.1253216900,0.8164345269,0.0129853347,0.1135065603,0.8735081051
86688,0.1367526224,0.5099175648,0.3533298128,0.0173488131,0.6344442305,0.3482069563
86788,0.1282480527,0.5978212446,0.2739307027,0.0168767016,0.7226983348,0.2604249636
86921,0.2067063780,0.6340359544,0.1592576676,0.0429441965,0.8536288916,0.1034269119
87230,0.1133879555,0.2339695061,0.6526425384,0.0174434852,0.1710895259,0.8114669889
87342,0.1003128558,0.1864792053,0.7132079389,0.0167514073,0.1503313964,0.8329171963
87576,0.1545487768,0.4596446982,0.3858065250,0.0189377970,0.5649776096,0.4160845934
87673,0.1311091910,0.4551015130,0.4137892959,0.0165730763,0.4889968129,0.4944301108
87773,0.1169400978,0.2910645349,0.5919953673,0.0174434852,0.1710895259,0.8114669889
87775,0.1817754805,0.3943326771,0.4238918424,0.0229455366,0.4097325169,0.5673219465
87822,0.1526951618,0.5512082495,0.2960965887,0.0167061375,0.6587544778,0.3245393847
87862,0.0692791582,0.1366099895,0.7941108523,0.0138704883,0.1134047677,0.8727247440
87883,0.1889465842,0.5972648085,0.2137886073,0.0224964943,0.7185672000,0.2589363057
88032,0.9143476554,0.0512792248,0.0343731197,0.9415913171,0.0401792213,0.0182294615
88210,0.0710633099,0.1406422555,0.7882944345,0.0139175530,0.1144318288,0.8716506182
88286,0.1522302456,0.4270108577,0.4207588968,0.0173141892,0.4661458333,0.5165399775
88855,0.1890283348,0.3476984151,0.4632732501,0.0242141780,0.2634296999,0.7123561222
88900,0.1115808404,0.2073534861,0.6810656735,0.0168984363,0.1611395793,0.8219619844
88955,0.1115793288,0.4495993555,0.4388213158,0.0154050771,0.4508835403,0.5337113825
89013,0.1300042440,0.2377556300,0.6322401260,0.0174434852,0.1710895259,0.8114669889
89144,0.1473770611,0.5680357898,0.2845871491,0.0158106250,0.6770465366,0.3071428385
89191,0.1987897932,0.5273875077,0.2738226991,0.0339593948,0.6793725252,0.2866680800
89219,0.1453504562,0.5581002235,0.2965493202,0.0162741372,0.6675786702,0.3161471926
89430,0.0915165015,0.2302016003,0.6782818982,0.0163585370,0.1667226233,0.8169188397
89697,0.4007815599,0.4576063616,0.1416120785,0.4716582627,0.4715717231,0.0567700142
89907,0.2621629458,0.6183365399,0.1195005143,0.2091715708,0.7506031272,0.0402253021
89927,0.1449123323,0.7335631847,0.1215244830,0.0216839204,0.9285542623,0.0497618173
90095,0.4418219560,0.4359960193,0.1221820247,0.5624505834,0.4057366008,0.0318128158
90137,0.1205481291,0.3361236453,0.5433282256,0.0161017737,0.2348473515,0.7490508747
90343,0.1252415925,0.6710085869,0.2037498206,0.0168767016,0.7226983348,0.2604249636
90377,0.1404921690,0.6103573351,0.2491504960,0.0168767016,0.7226983348,0.2604249636
90588,0.1251370609,0.4450823665,0.4297805727,0.0166384268,0.4869818390,0.4963797341
90590,0.1557394564,0.3902522624,0.4540082812,0.0165245573,0.3560430084,0.6274324343
90624,0.1338768303,0.3725149930,0.4936081767,0.0147247891,0.3172646687,0.6680105422
90644,0.4474070966,0.3617004454,0.1908924580,0.5584840840,0.2965806001,0.1449353159
90795,0.3833666260,0.3270962038,0.2895371702,0.3864093457,0.2631263640,0.3504642903
90949,0.3614861965,0.4065976441,0.2319161594,0.3106725735,0.4368103101,0.2525171164
90997,0.3236764073,0.5410735011,0.1352500916,0.3179811808,0.6378273539,0.0441914653
91018,0.4493158758,0.4146064818,0.1360776424,0.5803643698,0.3818186643,0.0378169659
91078,0.1981887251,0.6476227142,0.1541885608,0.0358025416,0.8641084981,0.1000889603
91090,0.4383907784,0.3104494420,0.2511597797,0.5747781592,0.2066195997,0.2186022411
91127,0.8712152372,0.0751035374,0.0536812254,0.9091796798,0.0701179366,0.0207023836
91238,0.2489842549,0.4548579292,0.2961578159,0.1909448018,0.4878534772,0.3212017209
91474,0.0278685537,0.0355411429,0.9365903034,0.0117250819,0.0413169554,0.9469579626
91494,0.1159175735,0.2521479484,0.6319344781,0.0174434852,0.1710895259,0.8114669889
91506,0.6392932344,0.2371973772,0.1235093885,0.8046177571,0.1583357397,0.0370465032
91541,0.0954815650,0.1286105783,0.7759078568,0.0167656934,0.1130718195,0.8701624871
91617,0.1385446042,0.6791154146,0.1823399812,0.0200523175,0.8586853568,0.1212623257
91697,0.1702915877,0.6403943300,0.1893140823,0.0187582480,0.8032703883,0.1779713637
91788,0.1048624845,0.2317618797,0.6633756358,0.0174434852,0.1710895259,0.8114669889
91859,0.2106794417,0.5497120619,0.2396084964,0.0475922436,0.6845285163,0.2678792401
92070,0.0609612833,0.1097657970,0.8292729197,0.0130967718,0.1134937450,0.8734094832
92262,0.1231623292,0.3027778864,0.5740597844,0.0164870302,0.2165400500,0.7669729198
92333,0.3618114591,0.3177779913,0.3204105496,0.3582290868,0.2752109175,0.3665599958
92365,0.5354295453,0.3076763497,0.1568941050,0.7052915383,0.2173797108,0.0773287509
92533,0.1142412590,0.3746079560,0.5111507850,0.0144788895,0.3119664432,0.6735546674
92645,0.0865072825,0.2422827911,0.6712099264,0.0155424964,0.1677737970,0.8166837066
92773,0.1058103078,0.2674683054,0.6267213868,0.0174434852,0.1710895259,0.8114669889
92992,0.6933814236,0.1961906836,0.1104278929,0.8105301643,0.1527170509,0.0367527848
93165,0.1300546825,0.2394176424,0.6305276752,0.0174434852,0.1710895259,0.8114669889
93244,0.1198992467,0.2999616355,0.5801391178,0.0165319777,0.2144041548,0.7690638675
93408,0.2825697660,0.3897662461,0.3276639879,0.2515300872,0.3935980068,0.3548719060
93441,0.1131475204,0.4193496139,0.4675028657,0.0145762858,0.3924339058,0.5929898085
93686,0.1096466184,0.2752314210,0.6151219606,0.0174434852,0.1710895259,0.8114669889
93796,0.1319277883,0.5233871937,0.3446850181,0.0173488131,0.6344442305,0.3482069563
93883,0.2934244188,0.4076900957,0.2988854856,0.2559008435,0.4306702165,0.3134289400
93995,0.5793262806,0.2396132982,0.1810604212,0.7570241210,0.1503048280,0.0926710510
94077,0.5479057864,0.2359301676,0.2161640460,0.6521654690,0.1351718780,0.2126626529
94183,0.3763103485,0.3813476562,0.2423419952,0.3667846119,0.3689678536,0.2642475344
94207,0.1132804917,0.3144210326,0.5722984757,0.0161017737,0.2348473515,0.7490508747
94547,0.5155654107,0.3785682135,0.1058663757,0.6649780688,0.3027738309,0.0322481003
94552,0.6946634002,0.2113043203,0.0940322794,0.8145216227,0.1534691065,0.0320092708
94877,0.2659119070,0.4307830632,0.3033050299,0.2047500145,0.4619360084,0.3333139771
94963,0.9005481634,0.0610693397,0.0383824968,0.9393038839,0.0417924154,0.0189037007
95046,0.1032834783,0.3231402587,0.5735762630,0.0161017737,0.2348473515,0.7490508747
95496,0.0835023740,0.1683983045,0.7480993215,0.0146851286,0.1294610022,0.8558538692
95574,0.1067745619,0.3022429966,0.5909824415,0.0164870302,0.2165400500,0.7669729198
95609,0.7257920450,0.1806809144,0.0935270407,0.8350740073,0.1332753188,0.0316506739
95867,0.2540654838,0.4565615654,0.2893729508,0.1954273920,0.4864349932,0.3181376149
95942,0.3565954672,0.5108346495,0.1325698832,0.3279259208,0.6316729720,0.0404011072
95991,0.0843660465,0.1675265742,0.7481073793,0.0146851286,0.1294610022,0.8558538692
96023,0.2507937253,0.4577055871,0.2915006876,0.1903231002,0.4895209870,0.3201559128
96260,0.0848820576,0.1690439867,0.7460739557,0.0146851286,0.1294610022,0.8558538692
96657,0.1909942088,0.4251983292,0.3838074620,0.0285392821,0.5349218771,0.4365388408
96722,0.3960345089,0.4763158858,0.1276496053,0.3966313971,0.5608723818,0.0424962211
96845,0.0699685147,0.1249577412,0.8050737441,0.0138704883,0.1134047677,0.8727247440
96955,0.1279225479,0.2950209931,0.5770564589,0.0169736062,0.1934180695,0.7896083243
96983,0.9265953726,0.0449715844,0.0284330430,0.9416444574,0.0401426662,0.0182128763
97034,0.1188419759,0.4490271211,0.4321309030,0.0166384268,0.4869818390,0.4963797341
97136,0.1996122390,0.5592958760,0.2410918849,0.0304254110,0.7127386179,0.2568359711
97185,0.3220349502,0.4447185927,0.2332464571,0.2897058065,0.4650886520,0.2452055415
97442,0.0937332443,0.2509194631,0.6553472925,0.0174434852,0.1710895259,0.8114669889
97452,0.0913008194,0.3425146810,0.5661844996,0.0155051888,0.2349897508,0.7495050604
97594,0.0998729005,0.1717271183,0.7283999811,0.0164602960,0.1292277621,0.8543119419
97727,0.1285004746,0.3945232869,0.4769762385,0.0156386879,0.3369558024,0.6474055097
97761,0.0826302034,0.1686541463,0.7487156503,0.0146851286,0.1294610022,0.8558538692
97799,0.0648406585,0.1146911068,0.8204682347,0.0133254842,0.1134674431,0.8732070727
97843,0.0920396298,0.1679887921,0.7399715781,0.0160201710,0.1292855903,0.8546942387
97903,0.0760799280,0.1352184127,0.7887016594,0.0143937740,0.1133445899,0.8722616361
97915,0.5394230565,0.2799538118,0.1806231317,0.7490316533,0.1552489668,0.0957193799
98700,0.6875093137,0.2037952141,0.1086954722,0.8105301643,0.1527170509,0.0367527848
98761,0.2227699161,0.4483573735,0.3288727105,0.0935233984,0.5448462775,0.3616303241
98994,0.6255374048,0.2278202508,0.1466423444,0.7763880922,0.1541494853,0.0694624224
99195,0.1107984069,0.2370155375,0.6521860555,0.0174434852,0.1710895259,0.8114669889
99242,0.0997435302,0.2208647877,0.6793916821,0.0169873891,0.1666160358,0.8163965751
99311,0.0978812412,0.3356145868,0.5665041720,0.0161017737,0.2348473515,0.7490508747
99354,0.1025088065,0.2783675513,0.6191236423,0.0174434852,0.1710895259,0.8114669889
99446,0.0931220516,0.2071462304,0.6997317180,0.0164149458,0.1582780547,0.8253069995
99470,0.0900502733,0.2347666639,0.6751830628,0.0161456978,0.1672075004,0.8166468018
99494,0.1130861623,0.2189260838,0.6679877539,0.0174434852,0.1710895259,0.8114669889
99854,0.3234976626,0.3074931594,0.3690091780,0.3447212541,0.2757770033,0.3795017426
99877,0.0688332458,0.1366544942,0.7945122600,0.0138704883,0.1134047677,0.8727247440
100106,0.1374580264,0.4376645684,0.4248774052,0.0166384268,0.4869818390,0.4963797341
100132,0.1431816220,0.3090096712,0.5478087068,0.0161017737,0.2348473515,0.7490508747
100183,0.1068034204,0.2992868811,0.5939096985,0.0165319777,0.2144041548,0.7690638675
100296,0.1554331058,0.4279904429,0.4165764513,0.0173141892,0.4661458333,0.5165399775
100777,0.0712247193,0.1343440711,0.7944312096,0.0139338087,0.1133974859,0.8726687054
100910,0.1828137989,0.3015590400,0.5156271611,0.0202772971,0.2135876442,0.7661350586
100998,0.2898957794,0.6218495508,0.0882546698,0.2620794107,0.7075846575,0.0303359318
101014,0.1120422913,0.3702810650,0.5176766438,0.0144788895,0.3119664432,0.6735546674
101098,0.0700331500,0.1278197356,0.8021471143,0.0138704883,0.1134047677,0.8727247440
101120,0.0723944663,0.1214328828,0.8061726509,0.0139977100,0.1133901372,0.8726121528
101174,0.7892640594,0.1370429058,0.0736930348,0.8691906939,0.1061059916,0.0247033145
101492,0.3288183857,0.5428599796,0.1283216347,0.3193113880,0.6404955701,0.0401930418
101526,0.1661622996,0.5348845204,0.2989531800,0.0175450142,0.6416192833,0.3408357025
101663,0.0724314951,0.1192839483,0.8082845566,0.0139977100,0.1133901372,0.8726121528
101794,0.0829617300,0.1732779281,0.7437603418,0.0146851286,0.1294610022,0.8558538692
101818,0.1231089802,0.3538442684,0.5230467514,0.0161017737,0.2348473515,0.7490508747
102096,0.0690043479,0.1213185462,0.8096771059,0.0138704883,0.1134047677,0.8727247440
102141,0.1059748099,0.2552109101,0.6388142800,0.0174434852,0.1710895259,0.8114669889
102254,0.0545066156,0.0866728140,0.8588205704,0.0128623994,0.1032743369,0.8838632637
102280,0.1053591833,0.2544514575,0.6401893592,0.0174434852,0.1710895259,0.8114669889
102349,0.0623594737,0.0733058367,0.8643346896,0.0136296642,0.0626964554,0.9236738803
102725,0.0865241749,0.1982831985,0.7151926266,0.0149811005,0.1572217475,0.8277971520
102755,0.0855127952,0.1704805059,0.7440066989,0.0147574707,0.1294514972,0.8557910322
102823,0.1225660313,0.2939811989,0.5834527699,0.0172229373,0.1815699109,0.8012071517
102826,0.1048943996,0.2611047029,0.6340008974,0.0174434852,0.1710895259,0.8114669889
102926,0.1296783219,0.5707578574,0.2995638207,0.0158106250,0.6770465366,0.3071428385
102958,0.1216551960,0.3860485256,0.4922962785,0.0151888963,0.3272644592,0.6575466445
103318,0.1225805181,0.3656509735,0.5117685084,0.0144788895,0.3119664432,0.6735546674
103363,0.0688195467,0.1251613079,0.8060191454,0.0138704883,0.1134047677,0.8727247440
103544,0.0889508277,0.1611921042,0.7498570681,0.0154421108,0.1293615420,0.8551963473
103611,0.0635585393,0.1125117581,0.8239297025,0.0132101381,0.1134807079,0.8733091540
103802,0.0547774618,0.0824014988,0.8628210393,0.0128589278,0.1005440147,0.8865970574
103946,0.0677905247,0.0971542842,0.8350551911,0.0137455583,0.1134191346,0.8728353071
104081,0.1960265636,0.4679335058,0.3360399306,0.0317546027,0.5898951557,0.3783502416
104114,0.1462878414,0.4281609889,0.4255511697,0.0173141892,0.4661458333,0.5165399775
104146,0.2645886838,0.4527019262,0.2827093899,0.1998087616,0.4940326522,0.3061585863
104197,0.1960498273,0.4888174607,0.3151327121,0.0301893408,0.6101102249,0.3597004343
104224,0.0761588869,0.1880603540,0.7357807591,0.0138556354,0.1464938865,0.8396504781
104290,0.3069800482,0.5482854329,0.1447345189,0.2986003515,0.6315480533,0.0698515953
104330,0.8561573529,0.0825404590,0.0613021881,0.8831110183,0.0950837713,0.0218052103
104331,0.3593909496,0.4178180459,0.2227910045,0.3095087576,0.4389200848,0.2515711576
104349,0.3201328516,0.4802162349,0.1996509135,0.2926687329,0.4862129670,0.2211183001
104399,0.1066198796,0.2191293389,0.6742507815,0.0170323290,0.1670568161,0.8159108549
104579,0.0418903123,0.0606953543,0.8974143334,0.0126057051,0.0435896127,0.9438046822
104974,0.3333559086,0.4931301548,0.1735139366,0.3022156573,0.6062038405,0.0915805022
105065,0.1334117522,0.3895336746,0.4770545733,0.0156386879,0.3369558024,0.6474055097
105189,0.0697755600,0.1240165327,0.8062079073,0.0138704883,0.1134047677,0.8727247440
105470,0.0524354965,0.0614903513,0.8860741522,0.0131373333,0.0435661434,0.9432965233
105600,0.1943136992,0.5279708943,0.2777154065,0.0296247230,0.6824209031,0.2879543738
105716,0.0449751726,0.0854942721,0.8695305553,0.0124055873,0.1030118680,0.8845825447
106138,0.1913050591,0.6035622448,0.2051326961,0.0246366092,0.7169939920,0.2583693988
106437,0.0535280007,0.0754795610,0.8709924383,0.0132029544,0.0750104114,0.9117866343
106620,0.1489476688,0.3552177197,0.4958346114,0.0164064666,0.2392913531,0.7443021803
106744,0.1745048314,0.5838211179,0.2416740507,0.0175436075,0.7222080893,0.2602483032
106769,0.1688767126,0.6703703603,0.1607529271,0.0204037261,0.8737334630,0.1058628109
106947,0.1897987071,0.5367870171,0.2734142758,0.0256897842,0.6851881670,0.2891220487
106957,0.0285698642,0.0347736590,0.9366564768,0.0117699931,0.0413150778,0.9469149291
107225,0.1211463874,0.5527407486,0.3261128640,0.0167061375,0.6587544778,0.3245393847
107256,0.5292355418,0.3459697068,0.1247947514,0.7370785286,0.2271768605,0.0357446109
107412,0.0879468037,0.2160437884,0.6960094079,0.0153151039,0.1593709658,0.8253139303
107641,0.0381081220,0.0537015578,0.9081903202,0.0122654681,0.0413855251,0.9463490068
107654,0.0397637826,0.0696864881,0.8905497293,0.0123628319,0.0544296492,0.9332075189
107735,0.0834324496,0.1668295835,0.7497379668,0.0146851286,0.1294610022,0.8558538692
108074,0.1673048437,0.3025973141,0.5300978422,0.0164870302,0.2165400500,0.7669729198
108464,0.0825801069,0.1776581013,0.7397617918,0.0146851286,0.1294610022,0.8558538692
108509,0.0590579948,0.1378867904,0.8030552148,0.0130408152,0.1135001800,0.8734590048
108541,0.0644812937,0.1244569905,0.8110617158,0.0133254842,0.1134674431,0.8732070727
108744,0.1091599249,0.2417729068,0.6490671683,0.0174434852,0.1710895259,0.8114669889
109178,0.1808081269,0.4507198930,0.3684719801,0.0229748348,0.5795781855,0.3974469797
109422,0.1858577607,0.3189764070,0.4951658323,0.0205344756,0.2382870797,0.7411784447
109463,0.0882747268,0.1677117087,0.7440135645,0.0152069466,0.1293924403,0.8554006131
109596,0.0567868391,0.1147548486,0.8284583123,0.0129853347,0.1135065603,0.8735081051
109654,0.0719667237,0.1625181163,0.7655151600,0.0137420284,0.1295849166,0.8566730550
109686,0.1364698877,0.5300982673,0.3334318449,0.0175450142,0.6416192833,0.3408357025
110266,0.3608728891,0.4829424548,0.1561846561,0.3485929671,0.5561393897,0.0952676432
110384,0.0769952375,0.2495970391,0.6734077234,0.0147624502,0.1674425854,0.8177949644
110629,0.0734149149,0.1423504959,0.7842345892,0.0141423955,0.1165276482,0.8693299563
110807,0.0938833125,0.2082255765,0.6978911109,0.0165953094,0.1582490307,0.8251556600
110888,0.1804842773,0.3658185547,0.4536971680,0.0191215191,0.3551028425,0.6257756385
111067,0.2769766789,0.5840212194,0.1390021017,0.2069929341,0.7427851837,0.0502218822
111189,0.2932400362,0.5940604717,0.1126994921,0.2601067655,0.7022587392,0.0376344954
111191,0.0784339973,0.1415705670,0.7799954356,0.0146182472,0.1164714028,0.8689103499
111457,0.0905351341,0.1787829101,0.7306819558,0.0156029697,0.1293404066,0.8550566237
111472,0.2661535780,0.4869431330,0.2469032891,0.2069873462,0.5253566027,0.2676560511
111477,0.0758748651,0.1350284219,0.7890967131,0.0143937740,0.1133445899,0.8722616361
111545,0.0315029395,0.0657286341,0.9027684264,0.0119991831,0.0454238945,0.9425769225
111607,0.1079657110,0.2397532237,0.6522810654,0.0174434852,0.1710895259,0.8114669889
111614,0.0623881817,0.0946147442,0.8429970741,0.0130967718,0.1134937450,0.8734094832
111793,0.0368645784,0.0461356115,0.9169998101,0.0122654681,0.0413855251,0.9463490068
112077,0.2476572468,0.5896675762,0.1626751769,0.1938981306,0.7189882165,0.0871136529
112129,0.0766919462,0.1312994928,0.7920085611,0.0145308235,0.1133288292,0.8721403473
112178,0.0783147136,0.1365779777,0.7851073087,0.0146705078,0.1133127656,0.8720167266
112349,0.1017253928,0.2784487626,0.6198258446,0.0174434852,0.1710895259,0.8114669889
112892,0.0561791646,0.0755612461,0.8682595893,0.0133348526,0.0751122504,0.9115528970
113031,0.0343991289,0.0456025966,0.9199982744,0.0120731287,0.0413935840,0.9465332873
113101,0.0321116268,0.0490295861,0.9188587871,0.0118867284,0.0414013941,0.9467118776
113174,0.0172126290,0.0163840816,0.9664032893,0.0113756056,0.0360227512,0.9526016431
113238,0.0587643797,0.1393458997,0.8018897206,0.0130255875,0.1145353386,0.8724390739
113790,0.0780020001,0.1249119816,0.7970860183,0.0146705078,0.1133127656,0.8720167266
113978,0.5612415504,0.2951814146,0.1435770350,0.7457321749,0.1908421916,0.0634256336
114077,0.1114554405,0.2618229389,0.6267216206,0.0174434852,0.1710895259,0.8114669889
114360,0.0827610710,0.1814270453,0.7358118837,0.0144639995,0.1425696019,0.8429663985
114409,0.0220503339,0.0312996467,0.9466500194,0.0114153548,0.0395433858,0.9490412594
114656,0.0222258562,0.0301026341,0.9476715097,0.0114153548,0.0395433858,0.9490412594
114762,0.0207415801,0.0371447206,0.9421136993,0.0114174489,0.0411649517,0.9474175995
114821,0.0265467081,0.0354686799,0.9379846120,0.0115687683,0.0412383304,0.9471929013
114977,0.0833437076,0.1794615103,0.7371947820,0.0145920831,0.1349767687,0.8504311482
114978,0.1869790852,0.3854632080,0.4275577068,0.0243741014,0.4091334414,0.5664924573
115162,0.0936287695,0.2053305014,0.7010407291,0.0165953094,0.1582490307,0.8251556600
115493,0.0744348604,0.2017115623,0.7238535773,0.0138017473,0.1544031089,0.8317951438
115605,0.0539251456,0.1020199735,0.8440548809,0.0128757779,0.1135191593,0.8736050628
115680,0.0829528775,0.2141138267,0.7029332958,0.0148058006,0.1585369976,0.8266572018
115853,0.0591498990,0.1305545131,0.8102955879,0.0130408152,0.1135001800,0.8734590048
115999,0.0217390916,0.0303978695,0.9478630388,0.0114153548,0.0395433858,0.9490412594
116125,0.0674678152,0.1197029409,0.8128292439,0.0136228587,0.1134332451,0.8729438962
116191,0.0139180143,0.0166237579,0.9694582278,0.0113163443,0.0359698085,0.9527138472
116235,0.2627746761,0.5422259569,0.1949993670,0.1951172993,0.5979401106,0.2069425901
116273,0.1412749567,0.6576567194,0.2010683238,0.0173040806,0.7409996675,0.2416962519
116295,0.7229502039,0.1869532275,0.0900965685,0.8268295271,0.1437607827,0.0294096903
116478,0.1490626633,0.3915434182,0.4593939185,0.0163787902,0.3529022661,0.6307189437
116511,0.1782271686,0.4822973239,0.3394755074,0.0228054746,0.5953473348,0.3818471906
116709,0.0559740365,0.0947922170,0.8492337465,0.0129853347,0.1135065603,0.8735081051
116764,0.0773398888,0.1534548276,0.7692052837,0.0143338025,0.1295071631,0.8561590344
116846,0.1119530599,0.2348668032,0.6531801370,0.0174434852,0.1710895259,0.8114669889
116868,0.1436816624,0.2813715083,0.5749468293,0.0174434852,0.1710895259,0.8114669889
117107,0.0734911939,0.1196637312,0.8068450749,0.0141929794,0.1133676813,0.8724393393
117418,0.1077428311,0.1440526396,0.7482045293,0.0166644825,0.1184260161,0.8649095014
117728,0.8180858371,0.1188562048,0.0630579581,0.8716946179,0.1064116568,0.0218937253
117838,0.1527077429,0.5442235551,0.3030687020,0.0175450142,0.6416192833,0.3408357025
117913,0.0685976654,0.1001263536,0.8312759810,0.0138704883,0.1134047677,0.8727247440
118046,0.0190513843,0.0243173094,0.9566313064,0.0113524577,0.0379843239,0.9506632184
118120,0.2457778825,0.3853399272,0.3688821903,0.2172153122,0.4052674575,0.3775172303
118199,0.0292161757,0.0558282730,0.9149555513,0.0117956701,0.0414052094,0.9467991205
118256,0.4609360993,0.3334641159,0.2055997849,0.5747781592,0.2066195997,0.2186022411
118466,0.0720125495,0.1473221895,0.7806652610,0.0137420284,0.1295849166,0.8566730550
118580,0.0234415992,0.0306825389,0.9458758620,0.0114580993,0.0395416760,0.9490002247
118905,0.6041831194,0.2489003316,0.1469165490,0.7763880922,0.1541494853,0.0694624224
119005,0.1496988133,0.2099530908,0.6403480959,0.0175267810,0.1671313286,0.8153418905
119323,0.0124379722,0.0124379722,0.9751240557,0.0113163443,0.0359698085,0.9527138472
119469,0.1220805478,0.2656916638,0.6122277884,0.0174434852,0.1710895259,0.8114669889
119484,0.1712199152,0.4956743717,0.3331057131,0.0175450142,0.6416192833,0.3408357025
119684,0.8993657399,0.0648646665,0.0357695936,0.9399022720,0.0418632924,0.0182344356
119748,0.1035118452,0.1876902389,0.7087979158,0.0167287138,0.1514824605,0.8317888257
