id,stratum,cls,lon,lat
570,severe,2,25.83765861219512,-32.69521782810673
571,severe,2,25.163113665349773,-33.515559345564675
572,severe,2,25.07040752802864,-33.486184435773964
573,severe,2,24.216648682001445,-33.22019328014618
574,severe,2,25.129965831365762,-32.41386548112049
575,severe,2,25.045344531601703,-33.01187396575886
576,severe,2,23.908077381906388,-33.08221205250541
577,severe,2,24.60984128186056,-33.46112143934703
578,severe,2,24.0660012088546,-33.3007721611317
579,severe,2,23.72347359101983,-33.18111656528698
580,severe,2,24.954255361791983,-33.06334743153891
581,severe,2,24.994410054992127,-32.97037179963254
582,severe,2,24.910058249813304,-33.16467739558759
583,severe,2,24.9949490441626,-33.21642035595287
584,severe,2,24.73542575858047,-33.50451006757
585,severe,2,24.561332256518106,-33.56784129510043
586,severe,2,24.87125102953934,-33.453036601789954
587,severe,2,24.49341962103867,-33.450880645108064
588,severe,2,24.390742184063807,-32.52166331521483
589,severe,2,23.810789836636246,-33.054184615640885
590,severe,2,23.760124854611902,-33.18300302738363
591,severe,2,24.952907888865806,-33.114012413563245
592,severe,2,21.647556800948024,-33.54493425535538
593,severe,2,25.105172329524063,-32.46857288192337
594,severe,2,26.5440039200983,-33.130451583262634
595,severe,2,27.747027748591165,-33.002980644446076
596,severe,2,25.954349767602245,-32.67204129377644
597,severe,2,24.636790740384146,-32.946925770717016
598,severe,2,25.85921817901399,-33.54331728784396
599,severe,2,22.606149040631966,-33.28675844269943
600,severe,2,25.47545788963813,-32.001808260294865
601,severe,2,24.748092004086555,-33.752984075157464
602,severe,2,24.706320343374998,-33.04124887554956
603,severe,2,24.793097599820943,-33.182194543627915
604,severe,2,25.140206625604726,-33.38215952587292
605,severe,2,24.582083339581267,-33.48187252241019
606,severe,2,22.652232614707298,-33.294304291086036
607,severe,2,25.188715650947177,-33.16952829812183
608,severe,2,24.440329187747206,-33.44980266676712
609,severe,2,24.039051750331016,-33.05768804524895
610,severe,2,25.151794892769868,-33.508821980933774
611,severe,2,24.74836149867179,-32.48070013825898
612,severe,2,25.174701932514914,-32.91701187175583
613,severe,2,25.03510373736274,-33.07574418245976
614,severe,2,24.926227924927456,-33.46731981480745
615,severe,2,25.14586601189468,-33.43336349706774
616,severe,2,25.942222511266635,-32.5364855174028
617,severe,2,25.60939669850035,-33.600180645328734
618,severe,2,25.349603918332985,-33.457618009738965
619,severe,2,22.350129184657902,-33.55301909291246
620,severe,2,25.252046878477604,-33.252532630374475
621,severe,2,24.48102287011782,-33.440639850869104
622,severe,2,25.331547781122183,-32.84397883915692
623,severe,2,24.284291822895646,-33.287566926455135
624,severe,2,26.837214028834914,-33.09838172761957
625,severe,2,24.461349765395603,-33.20348461586155
626,severe,2,23.18610138805953,-33.37542216124203
627,severe,2,24.72545445892674,-33.0301995975549
628,severe,2,24.632209332435135,-32.87146728685097
629,severe,2,24.676945433584287,-33.21668985053811
630,severe,2,24.99171510913977,-32.4222198132628
631,severe,2,24.2794409203614,-33.16225194432047
632,severe,2,21.587190013855192,-33.43228551872679
633,severe,2,25.05477684208496,-32.91539490424442
634,severe,2,25.02405445936807,-32.84882974169116
635,severe,2,25.069868538858167,-33.45600104222755
636,severe,2,23.800549042397282,-33.143117828768716
637,severe,2,25.2587842431085,-33.5293035694117
638,severe,2,25.69267052533823,-32.46614743065625
639,severe,2,25.38248225773176,-32.63134761140583
640,severe,2,24.905476841864292,-33.37434418290108
641,severe,2,25.466025579154874,-33.63629291975034
642,severe,2,24.707128827130703,-32.89006241323225
643,severe,2,24.579927382899378,-32.98330753972385
644,severe,2,25.05801077710779,-33.09676476010815
645,severe,2,24.39532359201282,-33.23932739569792
646,severe,2,26.531337674592216,-33.15794003095669
647,severe,2,25.1197250371268,-33.052298153544236
648,severe,2,25.210275217766046,-33.01187396575886
649,severe,2,25.605893268892284,-33.223427215169
650,severe,2,24.28267485538423,-32.363739488266624
651,severe,2,24.419578104684046,-32.800051221763475
652,severe,2,25.00141691420826,-33.37434418290108
653,severe,2,26.10041583280008,-33.643299778966465
654,severe,2,24.56887810490471,-33.077091655385935
655,severe,2,24.129601930970264,-32.8243057344347
656,severe,2,24.801990921133726,-32.436233531695066
657,severe,2,25.854367276479746,-32.89167938074367
658,severe,2,25.65251583213809,-33.558947973787646
659,severe,2,24.776388935536318,-32.839666925793146
660,severe,2,25.294357528359633,-32.66233948870795
661,severe,2,24.375919981875835,-33.22962559062943
662,severe,2,24.600408971377306,-33.13584147496735
663,severe,2,25.203268358549916,-33.073049236607396
664,severe,2,25.65170734838238,-32.9205153013639
665,severe,2,26.35805265628556,-33.15713154720098
666,severe,2,26.51759345074519,-33.08625447128395
667,severe,2,25.68674164446304,-33.59667721572067
668,severe,2,25.094931535285102,-32.38287360381837
669,severe,2,25.177935867537744,-32.80921403766149
670,severe,2,25.243423051750057,-32.64778678110522
671,severe,2,25.210275217766046,-33.085445987528246
672,severe,2,25.35768875589006,-33.43821439960198
673,severe,2,24.97204200441755,-32.405241654392945
674,severe,2,24.805494350741792,-33.17060627646278
675,severe,2,25.330739297366474,-33.40937847898174
676,severe,2,25.765164568766675,-32.926174687653855
677,severe,2,25.797234424409744,-32.67904815299257
678,severe,2,24.259767815639183,-33.23905790111268
679,severe,2,24.820316552929764,-33.05687956149325
680,severe,2,24.141998681891113,-33.207257540054854
681,severe,2,25.19464453182237,-32.76744237694994
682,severe,2,25.721506445958468,-32.86958082475432
683,severe,2,25.060705722960147,-33.174109706070844
684,severe,2,25.170659513736375,-33.09892071679004
685,severe,2,24.396671064938996,-33.5788905730951
686,severe,2,24.641102653747918,-32.91701187175583
687,severe,2,21.75778008630949,-34.23510988814441
688,severe,2,25.229139838732557,-32.91081349629541
689,severe,2,24.323368537754845,-32.48743750288988
690,severe,2,24.881222329193065,-33.07816963372688
691,severe,2,25.196261499333783,-32.91620338800013
692,severe,2,25.858140200673045,-33.11482089731896
693,severe,2,24.593402112161172,-33.573231186805145
694,severe,2,22.252841639387757,-33.53119003150835
695,severe,2,25.486237673047565,-33.777508082413924
696,severe,2,22.059883516358884,-33.15497559051909
697,severe,2,24.801990921133726,-33.509091475519014
698,severe,2,24.50770283405617,-32.29474887444624
699,severe,2,24.712788213420655,-32.435964037109834
700,severe,2,24.18889073972215,-33.128565121165984
701,severe,2,25.10463334035359,-32.432730102087
702,severe,2,24.3937066245014,-33.24363930906169
703,severe,2,25.213509152788877,-32.936684976478055
704,severe,2,24.75941077666646,-32.96686837002447
705,severe,2,25.682699225684505,-32.93911042774518
706,severe,2,21.747808786655764,-33.25792252207919
707,severe,2,24.987133701190757,-33.16764183602518
708,severe,2,25.110831715814015,-33.392939309282355
709,severe,2,24.72222052390391,-33.09919021137527
710,severe,2,25.907457709771208,-32.396617827665395
711,severe,2,24.4042169133256,-32.50738010219733
712,severe,2,24.499348501913857,-32.28908948815629
713,severe,2,23.078034059379952,-33.37542216124203
714,severe,2,24.660775758470137,-33.01861133038975
715,severe,2,24.476980451339283,-33.20806602381056
716,severe,2,24.381040378995316,-33.57161421929373
717,severe,2,24.51147575824947,-32.92347974180149
718,severe,2,24.692576119527967,-33.28918389396655
719,severe,2,23.857412399882048,-33.44629923715906
720,severe,2,25.17173749207732,-33.39240032011189
721,severe,2,24.83352178760632,-32.8175683698038
722,severe,2,24.398288032450413,-33.19027938118499
723,severe,2,25.31349164391138,-32.68389905552682
724,severe,2,26.18692359466079,-33.299963677375985
725,severe,2,25.204615831476094,-33.161443460564755
726,severe,2,24.58181384499603,-32.919437323022954
727,severe,2,25.298938936308645,-33.02265374916829
728,severe,2,25.022976481027126,-32.91728136634107
729,severe,2,24.20074850147253,-33.33365050053047
730,severe,2,25.303250849672416,-32.617872882144034
731,severe,2,24.67425048773193,-32.45590663641728
732,severe,2,25.015161138055287,-32.398504289762045
733,severe,2,24.443832617355273,-33.44629923715906
734,severe,2,24.94266709462684,-33.41476837068646
735,severe,2,24.560793267347634,-33.157670536371455
736,severe,2,25.24396204092053,-32.62973064389441
737,severe,2,25.224288936198313,-32.90596259376117
738,severe,2,26.089097060220176,-33.44387378589193
739,severe,2,26.141109515170697,-33.46435537436986
740,severe,2,24.806302834497497,-32.48851548123082
741,severe,2,25.110292726643543,-32.48016114908851
742,severe,2,24.323368537754845,-32.51411746682823
743,severe,2,24.430627382678715,-33.27058876758528
744,severe,2,25.538250127998086,-32.17078136523775
745,severe,2,24.77504146261014,-32.98249905596815
746,severe,2,24.13822575769781,-33.022923243753525
747,severe,2,24.489107707674897,-33.23501548233415
748,severe,2,24.718178105125375,-32.47450176279856
749,severe,2,25.287889658313976,-32.8024766730306
750,severe,2,24.362714747199277,-32.55022974124984
751,severe,2,24.651073953401646,-33.02534869502065
752,severe,2,25.022706986441893,-33.17249273855943
753,severe,2,24.76453117378594,-33.335267468041884
754,severe,2,25.04615301535741,-32.494174867520776
755,severe,2,25.872423413690548,-32.564243459682096
756,severe,2,25.155567816963167,-33.478099598216886
757,severe,2,24.455420884520414,-33.52714761272981
758,severe,2,24.89712250972198,-32.456445625587754
759,severe,2,25.06232269047156,-32.48689851371941
760,severe,2,25.486237673047565,-33.242291836135514
761,severe,2,23.45209254368732,-33.22073226931664
762,severe,2,24.258959331883474,-33.215611872197165
763,severe,2,24.798217996940423,-32.33409508389068
764,severe,2,25.773249406323753,-33.22477468809518
765,severe,2,24.997643990014957,-32.87524021104428
766,severe,2,25.12161149922345,-33.54466476077015
767,severe,2,25.71881150010611,-33.13260753994452
768,severe,2,24.890385145091084,-33.36356439949165
769,severe,2,24.86478315949368,-33.50639652966665
770,severe,2,25.0987044594784,-32.52408876648196
771,severe,2,25.672727926030777,-32.32924418135643
772,severe,2,23.739373771548742,-33.44845519384094
773,severe,2,25.765164568766675,-32.98708046391716
774,severe,2,25.55738424354983,-32.92240176346055
775,severe,2,24.465661678759375,-33.25846151124966
776,severe,2,26.35347124833655,-33.06119147485702
777,severe,2,24.448144530719045,-33.20213714293537
778,severe,2,22.243678823489738,-33.48699291952967
779,severe,2,24.594749585087353,-33.39186133094142
780,severe,2,24.88472575880113,-34.10332703596408
781,severe,2,24.309085324737342,-33.18758443533263
782,severe,2,24.919221065711323,-32.45698461475823
783,severe,2,25.238302654630576,-33.5435867824292
784,severe,2,23.422987128481846,-33.1234447240465
785,severe,2,25.75788821496531,-32.93533750355187
786,severe,2,24.76129723876311,-33.015377395366926
787,severe,2,21.653216187237977,-33.54520374994062
788,severe,2,25.005459332986796,-32.93048660101763
789,severe,2,24.452995433253292,-33.260886962516786
790,severe,2,25.416708070056714,-33.0204977924864
791,severe,2,25.175510416270622,-32.57125031889823
792,severe,2,26.714055003382125,-32.84694327959451
793,severe,2,25.862991103207293,-32.237346527791004
794,severe,2,25.092506084017977,-33.05310663729994
795,severe,2,25.706145254600024,-33.517445807661325
796,severe,2,24.634095794531785,-33.14177035584254
797,severe,2,25.45201186072261,-33.53280699901977
798,severe,2,26.020375940985033,-32.51303948848729
799,severe,2,25.014622148884815,-33.12694815365457
800,severe,2,24.091872689037242,-33.259000500420136
801,severe,2,26.632128649470427,-33.037745445941496
802,severe,2,24.9205685386375,-33.178421619434616
803,severe,2,24.647301029208343,-32.13493858540138
804,severe,2,25.207310777328452,-33.1835420165541
805,severe,2,21.772602288497463,-33.25522757622684
806,severe,2,24.395593086598055,-33.038014940526736
807,severe,2,23.977876479482475,-33.10107667347192
808,severe,2,25.175240921685386,-32.839127936622674
809,severe,2,24.3899337003081,-33.2129169263448
810,severe,2,24.072469078900262,-33.58131602436222
811,severe,2,23.53347990842855,-33.169797792707065
812,severe,2,24.476980451339283,-33.01941981414546
813,severe,2,25.26713857525081,-33.52094923726939
814,severe,2,21.71897286603553,-33.25630555456778
815,severe,2,26.981663126521333,-33.18273353279839
816,severe,2,21.690675934585762,-33.99040880475025
817,severe,2,24.737581715262355,-33.17976909236079
818,severe,2,25.22563640912449,-33.54062234199161
819,severe,2,24.41284074005315,-33.2129169263448
820,severe,2,24.807919802008914,-32.94342234110895
821,severe,2,24.620351570684758,-32.15326421719742
822,severe,2,24.198592544790642,-33.21668985053811
823,severe,2,24.356516371738856,-32.514386961413464
824,severe,2,25.89883388304366,-33.43929237794293
825,severe,2,25.2197075282493,-32.890870896987956
826,severe,2,27.433336051376628,-32.90892703419876
827,severe,2,24.384274314018146,-32.51357847765776
828,severe,2,24.690150668260845,-33.37137974246349
829,severe,2,23.45478748953968,-33.223427215169
830,severe,2,24.731922328972402,-33.11509039190419
831,severe,2,25.340441102434966,-32.84586530125357
832,severe,2,24.05629940378611,-32.2440838924219
833,severe,2,24.15385644364149,-33.201328659179666
834,severe,2,25.08388225729043,-32.890870896987956
835,severe,2,25.150716914428923,-33.120480283608906
836,severe,2,26.154045255262016,-33.13934490457542
837,severe,2,24.910866733569012,-33.521218731854624
838,severe,2,24.56294922402952,-32.121733350724824
839,severe,2,24.424159512633054,-33.04475230515763
840,severe,2,26.197164388899754,-33.13206855077405
841,severe,2,24.05522142544517,-33.07224075285169
842,severe,2,24.53492178716499,-33.04556078891334
843,severe,2,25.022976481027126,-33.15228064466674
844,severe,2,25.886167637537575,-32.23492107652388
845,severe,2,25.24638749218765,-33.457348515153726
